"TAIR"	"SYMBOL"	"GENENAME"	"ENTREZID"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"ZT1_wt_1"	"ZT1_wt_2"	"ZT1_wt_3"	"ZT1_wt_4"	"ZT3_wt_1"	"ZT3_wt_2"	"ZT3_wt_3"	"ZT3_wt_4"	"ZT5_wt_1"	"ZT5_wt_2"	"ZT5_wt_3"	"ZT5_wt_4"	"ZT7_wt_1"	"ZT7_wt_2"	"ZT7_wt_3"	"ZT7_wt_4"	"ZT9_wt_1"	"ZT9_wt_2"	"ZT9_wt_3"	"ZT9_wt_4"	"ZT11_wt_1"	"ZT11_wt_2"	"ZT11_wt_3"	"ZT11_wt_4"	"ZT13_wt_1"	"ZT13_wt_2"	"ZT13_wt_3"	"ZT13_wt_4"	"ZT15_wt_1"	"ZT15_wt_2"	"ZT15_wt_3"	"ZT15_wt_4"	"ZT17_wt_1"	"ZT17_wt_2"	"ZT17_wt_4"	"ZT19_wt_1"	"ZT19_wt_2"	"ZT19_wt_3"	"ZT19_wt_4"	"ZT21_wt_1"	"ZT21_wt_2"	"ZT21_wt_3"	"ZT21_wt_4"	"ZT23_wt_1"	"ZT23_wt_2"	"ZT23_wt_3"	"ZT23_wt_4"
"AT1G12710"	"AtPP2-A12"	"This gene is predicted to encode a protein with a PP2 domain. This domain in present in lectins found in squash and cucumber, suggesting that this protein could potentially have carbohydrate binding capabilities."	"837826"	"UP"	"Rhythmic"	" 1.082252"	" 1.80136204"	"  5.046636"	"2.212861e-06"	"7.941963e-05"	" 4.26683433"	"UP"	"Rhythmic"	"8.249270e-07"	"1.114134e-07"	"24"	"13.0"	"0.9495987"	"1.1229594"	"   3.0090641"	" 0.926438066"	"-0.17011374"	" 1.72688327"	" 0.87475331"	" 0.23959978"	" 0.60041831"	"-2.21472169"	" 0.97312098"	" 0.61234621"	" 0.944305179"	" 0.80690659"	" 0.44953849"	" 2.906481576"	" 0.79225409"	" 2.29437873"	" 1.87558467"	" 2.50673333"	" 3.51820985"	" 2.8291641"	" 2.96962305"	" 1.75940593"	" 2.41664138"	" 2.27323844"	" 2.0765644699"	" 3.79298803"	" 3.301302670"	" 3.480143909"	" 3.60958529"	" 1.09511400"	" 1.752758732"	" 1.8983633"	" 2.21124335"	" 1.7243812"	" 1.60443365"	" 1.80590606"	" 2.2218562"	" 1.2787251"	" 1.99067001"	" 1.58832650"	" 1.68991776"	" 1.85721356"	" 1.02522801"	" 1.073705993"	" 1.1609414"	" 1.110080826"	" 0.319050048"	" 1.687748414"
"AT4G13577"	NA	NA	NA	"UP"	"Rhythmic"	" 1.082119"	" 0.51444848"	"  4.823261"	"5.480598e-06"	"1.759182e-04"	" 3.39223330"	"UP"	"Rhythmic"	"7.308718e-06"	"1.245908e-06"	"24"	" 2.5"	"1.2765214"	"1.3475096"	"   1.4095907"	" 1.868611953"	" 0.25490855"	"-0.18669679"	" 1.87013134"	" 2.47274271"	" 3.35630066"	" 4.04848390"	" 3.41142087"	" 2.40690491"	" 2.149270813"	" 1.97183400"	" 1.84768009"	" 0.908763591"	" 1.84749893"	" 0.14275014"	" 2.18851525"	"-0.81986688"	"-1.82725330"	"-0.5681784"	" 0.11164931"	"-1.60018260"	"-1.22133949"	" 0.42465537"	"-0.5306230307"	"-0.81548461"	"-0.211884502"	"-1.277044353"	" 0.20436492"	"-0.42773289"	" 0.132005839"	"-1.1155444"	"-1.44246485"	"-1.1048139"	" 0.80929558"	"-1.38396849"	"-1.3667673"	" 1.1363874"	" 0.67072921"	" 1.15887491"	"-0.07862313"	" 0.54815674"	" 0.82893442"	" 0.317448567"	" 0.2542101"	" 1.507999388"	" 0.077573702"	"-0.690341988"
"AT1G69720"	"HO3"	"Encodes a member (HO3) of the heme oxygenase family."	"843308"	"DOWN"	"Rhythmic"	"-1.080788"	" 0.17156457"	" -6.191211"	"1.585293e-08"	"1.054190e-06"	" 9.06345909"	"DOWN"	"Rhythmic"	"2.457006e-08"	"2.244796e-09"	"24"	"10.5"	"0.7542908"	"0.9919293"	"   1.6125724"	"-0.643336199"	"-2.42283513"	"-1.75891937"	"-1.09284380"	"-2.32982847"	"-2.21111077"	"-2.89841441"	"-0.58798901"	" 0.43300146"	" 0.389660638"	"-0.56937888"	" 0.01010414"	" 0.139060307"	"-0.19765347"	"-0.67610516"	" 0.39849981"	" 0.54552891"	" 0.87799352"	" 0.5395545"	" 0.94150062"	" 0.66637539"	" 0.95891287"	"-0.09731182"	" 0.6737822496"	"-0.18810334"	" 0.444241431"	" 0.641823051"	"-0.04429330"	" 0.11138727"	"-0.429418016"	" 0.1997084"	" 0.01317042"	" 0.7436222"	"-0.25273916"	"-0.62167045"	"-0.7101269"	"-0.1588884"	"-0.46252590"	"-0.67096017"	"-0.75366571"	"-0.74194294"	"-1.19710337"	"-2.002051828"	"-1.0918343"	"-2.056386081"	"-0.335218202"	"-2.139384599"
"AT1G21270"	"WAK2"	"cytoplasmic serine/threonine protein kinase induced by salicylic acid. mutant plants exhibit a loss of cell expansion and dependence on sugars and salts for seedling growth, affecting the expression and activity of vacuolar invertase."	"838723"	"DOWN"	"Rhythmic"	"-1.078740"	" 4.85733471"	" -8.308901"	"7.486787e-13"	"1.167541e-10"	"18.82663064"	"DOWN"	"Rhythmic"	"1.216627e-13"	"2.513064e-15"	"24"	"11.0"	"1.2545101"	"1.2829911"	"  53.4536365"	" 2.743668258"	" 3.34027676"	" 0.93566197"	" 3.14661821"	" 3.67773922"	" 3.44470819"	" 3.74233878"	" 3.30500412"	" 3.81450444"	" 3.557043507"	" 4.15564620"	" 3.63841981"	" 3.136027327"	" 4.37603926"	" 3.55461325"	" 4.00016767"	" 5.20444988"	" 5.16115758"	" 5.2101653"	" 5.30332520"	" 4.64033911"	" 5.64997399"	" 5.70880787"	" 5.5714533482"	" 4.95171587"	" 5.987766898"	" 6.048571516"	" 5.38069549"	" 4.48776026"	" 5.236450929"	" 4.8090253"	" 3.64799381"	" 4.8595150"	" 4.21192442"	" 3.76005786"	" 3.8493167"	" 3.4571038"	" 2.86619389"	" 3.67504640"	" 2.81610683"	" 2.67531988"	" 2.87298983"	" 2.611417176"	" 3.2657348"	" 1.905852711"	" 2.099973691"	" 2.029294356"
"AT1G07610"	"MT1C"	"one of the five metallothioneins (MTs) genes identified in Arabidopsis. MTs are cysteine-rich proteins required for heavy metal tolerance."	"837274"	"UP"	"Rhythmic"	" 1.078104"	" 2.77474680"	"  8.333207"	"6.655477e-13"	"1.047168e-10"	"18.94235369"	"UP"	"Rhythmic"	"6.683877e-10"	"4.005319e-11"	"24"	" 2.0"	"0.9363926"	"1.0612962"	"   4.9313322"	" 2.459250902"	" 1.28229450"	" 2.14924653"	" 1.90245506"	" 2.12141642"	" 3.37985918"	" 2.20109770"	" 3.32507780"	" 1.44420964"	" 2.002978605"	" 2.49286095"	" 2.27408807"	" 1.816345347"	" 1.50927000"	" 1.66071019"	" 1.87502042"	" 0.73888708"	" 0.07153472"	" 0.8279479"	" 1.39545604"	" 0.70808754"	" 0.65885837"	" 0.40401604"	" 0.9487833085"	" 0.80086361"	" 0.895883077"	" 1.154025219"	" 0.52242140"	" 0.25047810"	" 0.671672436"	" 0.4842536"	"-0.32491823"	" 1.1669401"	" 0.57926353"	" 0.20852559"	" 1.4278404"	" 1.2935166"	" 1.29466946"	" 1.77414369"	" 1.43876041"	" 1.32260037"	" 2.12114281"	" 0.768403265"	" 2.1491853"	" 2.999340612"	" 1.385616903"	" 2.824650262"
"AT4G16146"	NA	NA	"827304"	"UP"	"Rhythmic"	" 1.076590"	" 1.66831622"	"  3.908504"	"1.758633e-04"	"3.117769e-03"	" 0.07741302"	"UP"	"Rhythmic"	"3.137932e-12"	"1.031019e-13"	"24"	"11.0"	"3.1145794"	"3.3318404"	"  21.9757857"	"-2.319451688"	"-1.62168074"	"-2.03498712"	"-1.75776785"	"-2.29388363"	"-2.32026132"	"-2.25412083"	"-1.61593911"	"-1.59761713"	" 0.456090009"	"-0.12622486"	"-0.28154006"	" 3.773161002"	" 2.86830991"	" 3.05695778"	" 3.37847121"	" 4.93706892"	" 5.05590940"	" 5.3968937"	" 5.00788002"	" 4.71171661"	" 3.87022123"	" 4.31104125"	" 4.4073866893"	" 4.42380130"	" 3.610082785"	" 3.777575484"	" 4.26807812"	" 1.81784231"	" 1.743210563"	" 2.2562809"	" 2.98035685"	" 2.2958906"	" 2.53594539"	" 1.77587372"	" 1.7670249"	" 1.5555947"	" 2.31491190"	" 1.60123553"	"-0.11578526"	"-1.03248701"	" 0.31030140"	" 0.599960541"	"-0.5344592"	"-2.347465725"	"-2.276480212"	"-2.578505417"
"AT5G48250"	"BBX8"	NA	"834878"	"UP"	"Rhythmic"	" 1.075931"	" 2.37917737"	"  4.743903"	"7.524750e-06"	"2.310124e-04"	" 3.08717171"	"UP"	"Rhythmic"	"2.336054e-09"	"1.635848e-10"	"24"	"13.0"	"2.0986929"	"2.5320434"	"  18.5174506"	"-1.640103547"	" 0.11023554"	"-0.93664395"	"-1.30909997"	"-2.33026358"	"-0.83620224"	"-1.49643983"	"-0.78658214"	" 0.06515900"	" 0.008017298"	" 0.12329443"	"-1.53962621"	" 2.033995836"	" 1.60849290"	" 2.44676197"	" 2.68898560"	" 5.32630837"	" 5.76148310"	" 5.3982841"	" 5.48894545"	" 4.48908654"	" 4.45778865"	" 4.65839461"	" 4.2540373583"	" 4.16609060"	" 3.891421856"	" 3.707136231"	" 3.75400523"	" 3.19421830"	" 3.128099720"	" 3.2332140"	" 3.08122202"	" 3.3530493"	" 3.28994503"	" 3.62476525"	" 3.3862785"	" 3.5320856"	" 2.70003166"	" 2.77240854"	" 2.46479893"	" 2.72606400"	" 3.20546087"	" 2.321206844"	" 0.5533991"	" 1.675780362"	" 1.182882610"	" 0.784698548"
"AT5G17050"	"UGT78D2"	"The At5g17050 encodes a anthocyanidin 3-O-glucosyltransferase which specifically glucosylates the 3-position of the flavonoid C-ring. Anthocyanidins such as cyanidin and pelargonidin as well as flavonols such as kaempferol and quercetin are accepted substrates."	"831568"	"UP"	"Rhythmic"	" 1.064754"	" 4.28523416"	"  3.466221"	"7.996970e-04"	"1.033915e-02"	"-1.34759282"	"UP"	"Rhythmic"	"3.302657e-04"	"8.598679e-05"	"24"	" 0.0"	"1.0194188"	"1.0460311"	"  18.1272688"	" 8.105734976"	" 7.89479173"	" 7.45566315"	" 7.91984174"	" 4.41525864"	" 4.51597187"	" 4.24443008"	" 4.67191491"	" 2.93509301"	" 3.199999086"	" 3.68234697"	" 3.85393880"	" 0.381142303"	" 2.58274388"	" 2.28183945"	" 1.88545270"	" 2.48427268"	" 1.76649170"	" 5.0496483"	" 4.20413076"	" 6.10278483"	" 7.05312650"	" 3.23023899"	" 4.4814271958"	" 2.98943506"	" 3.328495578"	" 4.474860226"	" 2.13352505"	" 3.65384118"	" 2.247468070"	" 2.1813249"	" 2.47433678"	" 3.0071044"	" 3.22063184"	" 2.45144304"	" 3.6110210"	" 3.9713635"	" 4.33804790"	" 3.66127997"	" 4.33566948"	" 4.13304067"	" 4.55390501"	" 4.290410648"	" 5.1564877"	" 5.614026593"	" 5.431251498"	" 4.985860129"
"AT4G28390"	"AAC3"	"Encodes a mitochondrial ADP/ATP carrier protein. Shown in heterologous systems to be located in the plasma membrane. Has comparable affinity for ADP and ATP (in E.coli)."	"828955"	"DOWN"	"Rhythmic"	"-1.053853"	" 0.05722099"	" -4.734205"	"7.820458e-06"	"2.388425e-04"	" 3.05009952"	"DOWN"	"Rhythmic"	"6.691832e-03"	"2.423140e-03"	"24"	" 1.0"	"0.2923111"	"0.7282782"	"   1.0055663"	"-0.496658930"	" 0.84595456"	" 1.43211144"	" 1.50245763"	"-0.14285573"	" 0.07489271"	" 1.29245156"	" 0.63147802"	"-0.38397108"	"-0.136838224"	" 0.86583218"	" 0.39009015"	"-1.107474465"	"-0.78285124"	"-0.27267526"	"-0.64054777"	"-1.39376346"	"-0.72834422"	"-1.6383963"	"-0.28122752"	"-1.20126331"	" 0.35267419"	"-0.33664519"	"-0.5681919883"	"-2.62460224"	"-0.955682947"	"-0.499891246"	"-0.81534070"	" 0.10932998"	"-2.357410446"	"-0.5864645"	"-1.75554852"	" 2.0414725"	" 0.44436077"	" 0.52905692"	" 0.7871696"	"-0.4588496"	" 0.02516475"	" 0.63070977"	"-0.63768743"	" 0.21551282"	" 0.38083202"	"-0.818308145"	"-0.6790341"	"-0.148251280"	"-0.146041602"	" 0.565315875"
"AT4G21870"	NA	NA	"828276"	"UP"	"Rhythmic"	" 1.050996"	" 2.04509092"	"  3.480028"	"7.641214e-04"	"1.003202e-02"	"-1.30506054"	"UP"	"Rhythmic"	"1.612064e-08"	"1.399647e-09"	"24"	"21.0"	"1.9049350"	"2.3009678"	"  10.3907632"	" 3.510925829"	" 2.97707318"	" 1.40744206"	" 2.92690568"	" 0.51855178"	" 0.84076256"	"-0.21376330"	" 1.52204155"	" 1.09156296"	"-0.052291844"	"-1.42102342"	" 0.91379197"	"-1.352029267"	"-1.14677023"	" 0.70755531"	"-1.13366302"	"-0.91432614"	"-1.74791946"	"-2.1863586"	"-0.95843046"	"-0.71230909"	"-0.48720805"	"-1.29053090"	"-0.3297701544"	" 0.60021869"	" 0.537653080"	" 1.529959262"	"-0.59581300"	" 1.73642780"	" 5.506844838"	" 5.4719861"	" 2.48389166"	" 1.7456603"	" 2.53475429"	" 0.47578813"	" 1.8453215"	" 2.4418929"	" 1.63716283"	" 2.30531263"	" 2.64169304"	" 3.02455561"	" 3.14921027"	" 2.036957365"	" 5.0425176"	" 4.792554119"	" 3.569084248"	" 5.154701245"
"AT2G30540"	"ROXY7"	NA	"817603"	"UP"	"Rhythmic"	" 1.050371"	" 0.42418401"	"  3.712194"	"3.493859e-04"	"5.377187e-03"	"-0.57074004"	"UP"	"Rhythmic"	"1.628055e-02"	"6.503164e-03"	"24"	"19.0"	"1.8408057"	"1.2646433"	"   1.3596369"	" 1.675994852"	" 1.95957178"	" 1.74214033"	" 1.90603855"	"-1.98604114"	"-2.54723177"	"-1.28783416"	"-1.08720961"	"-1.48223939"	"-1.378199349"	"-2.11121081"	"-1.69735434"	"-2.405826619"	"-1.34845562"	"-0.33104745"	"-2.43636338"	"-0.88200107"	"-1.21759776"	" 0.7398695"	"-0.39554118"	" 1.42402145"	" 0.06502582"	"-2.39784298"	"-0.8491685128"	" 1.67977718"	"-0.438907185"	" 0.530209914"	"-0.93738990"	" 0.69750681"	" 2.223273896"	" 1.5091467"	" 1.47414453"	" 0.5186454"	"-0.97478174"	"-0.64575020"	" 1.1530840"	" 0.3313024"	" 0.33893509"	" 0.03560264"	" 1.38569464"	" 0.75407530"	" 0.35791774"	"-0.009756777"	" 1.9041470"	" 2.090893842"	" 1.577003002"	" 2.412739421"
"AT3G57520"	"AtSIP2"	NA	"824919"	"UP"	"Rhythmic"	" 1.049839"	" 4.96730819"	"  3.276114"	"1.478344e-03"	"1.663561e-02"	"-1.91980721"	"UP"	"Rhythmic"	"1.673481e-06"	"2.454857e-07"	"24"	"16.0"	"1.6861436"	"1.9428225"	"  67.0570459"	" 3.379814889"	" 3.69512718"	" 5.37875327"	" 4.12598847"	" 4.19295477"	" 3.12021230"	" 3.99340403"	" 3.60903644"	" 4.44519196"	" 3.656162600"	" 3.59263295"	" 3.52255766"	" 2.237729025"	" 3.46659025"	" 4.22669522"	" 4.22608291"	" 4.21287136"	" 3.99434296"	" 4.6282450"	" 5.25719598"	" 5.08642468"	" 5.76694781"	" 4.50564171"	" 4.2696466728"	" 9.13470939"	" 8.833629943"	" 9.024913262"	" 8.39996378"	" 6.38837553"	" 7.528140850"	" 7.6715677"	" 5.76566039"	" 5.9200937"	" 6.13574995"	" 5.67649360"	" 5.9886581"	" 6.6827434"	" 6.67658564"	" 6.54409413"	" 6.38354175"	" 6.47645995"	" 6.82975908"	" 6.244946672"	" 7.3464849"	" 6.661061856"	" 6.833725096"	" 5.864139232"
"AT2G47130"	"AtSDR3"	NA	"819326"	"DOWN"	"Rhythmic"	"-1.048016"	" 0.85078568"	" -4.628785"	"1.185732e-05"	"3.348551e-04"	" 2.65014887"	"DOWN"	"Rhythmic"	"8.451812e-04"	"2.432618e-04"	"24"	"11.0"	"0.6595147"	"0.7388833"	"   1.7191483"	" 0.653285562"	" 1.04427611"	"-0.07207565"	" 0.71336392"	" 0.89872416"	" 0.12895814"	" 0.37321349"	"-0.51612379"	" 0.38321798"	"-0.766468820"	" 0.80191756"	" 1.07637638"	"-0.107505479"	" 0.41588050"	"-0.88562228"	" 1.15427723"	" 1.65837849"	" 1.39247247"	" 1.5898091"	" 0.43062796"	" 1.66125172"	" 0.23422936"	" 2.33466651"	" 2.5209768610"	" 1.20514518"	" 2.834874587"	" 2.439490868"	" 2.06314727"	" 0.71881137"	" 1.391885587"	" 1.3301397"	" 0.66276202"	" 1.8389039"	" 1.00549905"	" 0.85983840"	" 0.5222858"	"-0.7662775"	"-0.44775238"	" 0.74903855"	" 0.42406647"	" 0.66400755"	" 0.54803339"	"-1.108839978"	" 0.9109070"	"-0.464963527"	" 0.184777857"	"-0.004595592"
"AT1G10340"	NA	NA	"837573"	"DOWN"	"Rhythmic"	"-1.035046"	" 0.24830219"	" -4.510660"	"1.878654e-05"	"4.970817e-04"	" 2.20869351"	"DOWN"	"Rhythmic"	"3.238199e-02"	"1.416781e-02"	"24"	"12.5"	"0.6459318"	"0.5880182"	"   0.6975568"	"-0.639692316"	" 0.69999255"	" 0.26981088"	"-0.30871162"	"-0.23490230"	"-1.29010098"	"-0.17123755"	"-3.02347419"	"-0.52712338"	"-0.639568835"	"-0.05295388"	" 0.38784882"	"-0.229413662"	"-0.71360314"	"-2.17361562"	"-0.14285567"	" 0.41642626"	" 0.42649550"	"-1.1147826"	"-1.50703822"	" 0.61494330"	" 1.27558885"	" 2.72578807"	" 0.5695459665"	" 0.37667074"	" 2.597092605"	" 2.659586258"	" 2.16294693"	" 0.10052791"	" 0.371546680"	" 0.6075309"	"-0.85737198"	" 1.6818931"	" 0.92458462"	"-0.95067015"	" 0.6946517"	"-0.5920093"	"-0.80205182"	" 0.16648232"	"-1.20524739"	"-0.22582758"	" 0.31072256"	"-0.167112561"	" 0.5396881"	"-0.997966637"	"-1.832561343"	"-0.315852653"
"AT3G46640"	"LUX"	"Encodes a myb family transcription factor with a single Myb DNA-binding domain (type SHAQKYF) that is unique to plants and is essential for circadian rhythms, specifically for transcriptional regulation within the circadian clock.   LUX is required for normal rhythmic expression of multiple clock outputs in both constant light and darkness.  It is coregulated with TOC1 and seems to be repressed by CCA1 and LHY by direct binding of these proteins to the evening element in the LUX promoter."	"823817"	"UP"	"Rhythmic"	" 1.032543"	" 1.68710055"	"  3.949170"	"1.521342e-04"	"2.781026e-03"	" 0.21468398"	"UP"	"Rhythmic"	"1.613354e-04"	"3.876371e-05"	"24"	" 9.0"	"0.9205382"	"2.0078075"	"   6.9881630"	" 1.289884518"	"-0.14669667"	" 0.97094794"	"-0.49208917"	"-0.10696362"	" 2.38946605"	"-0.25761096"	" 0.72251164"	" 0.13829476"	" 1.134060103"	" 0.30172990"	"-0.39762960"	" 0.489780773"	" 2.09076140"	" 2.19967915"	" 1.00258161"	" 5.07178614"	" 5.01699341"	" 4.9872465"	" 4.87845956"	" 4.66818166"	" 4.85943267"	" 5.23628616"	" 4.6876646129"	" 4.43934885"	" 3.144610885"	" 2.812199146"	" 3.41536036"	"-0.55877538"	"-0.366301051"	"-0.1020943"	"-0.27009715"	"-0.9681800"	"-0.53405430"	"-0.66200165"	"-0.4990454"	" 0.2825481"	"-1.68252147"	" 0.51181232"	" 0.58898614"	" 0.51576228"	" 0.24413377"	" 0.461490199"	"-0.1315163"	" 1.216868279"	"-0.786560606"	" 0.155293394"
"AT1G04240"	"IAA3"	"SHY2/IAA3 regulates multiple auxin responses in roots. It is induced rapidly by IAA, and has been shown to be phosphorylated by oat phytochrome A in vitro."	"839570"	"DOWN"	"Rhythmic"	"-1.030971"	" 3.15442567"	" -6.407728"	"5.952818e-09"	"4.463854e-07"	"10.01964538"	"DOWN"	"Rhythmic"	"4.197600e-06"	"6.762562e-07"	"24"	" 1.0"	"0.9086025"	"0.7877203"	"   8.8437018"	" 4.422043158"	" 4.08648841"	" 4.13171860"	" 4.06352321"	" 4.19545893"	" 3.93129709"	" 3.86922104"	" 3.95910437"	" 3.15475817"	" 3.492476762"	" 2.82035938"	" 2.57184014"	" 2.495758272"	" 2.44269315"	" 3.13709021"	" 3.29680066"	" 2.26980476"	" 2.29394477"	" 2.8558227"	" 2.04265771"	" 2.15706556"	" 2.34483678"	" 1.83879908"	" 1.4692412491"	" 3.37565916"	" 3.675011042"	" 4.399843667"	" 4.10211151"	" 1.59114498"	" 2.236357108"	" 1.9050779"	" 1.42149385"	" 1.8216336"	" 2.24573956"	" 2.20751878"	" 1.8734991"	" 2.7767625"	" 2.46803111"	" 2.02792951"	" 3.01039304"	" 3.01917042"	" 2.98903398"	" 2.690263689"	" 3.6100326"	" 4.096619073"	" 3.892182465"	" 3.638661100"
"AT5G66400"	"ATDI8"	"Belongs to the dehydrin protein family, which contains highly conserved stretches of 7-17 residues that are repetitively scattered in their sequences, the K-, S-, Y- and lysine rich segments. ABA- and drought-induced glycine-rice dehydrin protein.  The ABA-induced expression of RAB18 was reduced following ACC application, indicating that ethylene inhibits the ABA signaling pathway.  RAB18 is also expressed in response to the formation of the phospholipid diacylglycerol pyrophosphate. COR47 and RAB18 double overexpressor plants are cold tolerant. Expressed in guard cells."	"836772"	"DOWN"	"Rhythmic"	"-1.030776"	" 1.65586194"	" -3.739240"	"3.182781e-04"	"4.998838e-03"	"-0.48289670"	"DOWN"	"Rhythmic"	"3.200402e-09"	"2.301049e-10"	"24"	" 9.0"	"1.8221443"	"2.6890293"	"  45.5246371"	" 4.483024647"	" 5.42130832"	" 5.38346491"	" 3.93940296"	" 4.95379196"	" 6.82009746"	" 5.74775403"	" 4.92771873"	" 6.16176786"	" 6.091229870"	" 5.54366929"	" 6.96700364"	" 5.688568951"	" 6.34215810"	" 5.42165645"	" 5.79378465"	" 8.89302875"	" 6.56345519"	" 8.8793033"	" 9.50974645"	" 8.99682053"	" 8.85230330"	" 7.08562487"	" 6.8372917366"	" 6.28136450"	" 5.910907383"	" 6.506743149"	" 6.19889900"	" 4.00571128"	" 7.975173890"	" 7.6379439"	" 4.68805046"	" 3.2471205"	" 3.59103630"	" 3.29658684"	" 3.7999987"	" 4.5652879"	" 3.84130171"	" 1.46032055"	" 3.69866104"	" 4.14032270"	" 2.39622842"	" 3.367130818"	" 4.1260890"	" 3.960222001"	" 4.670545952"	" 3.139739913"
"AT1G49750"	NA	NA	"841398"	"DOWN"	"Rhythmic"	"-1.027018"	" 4.32440258"	" -7.262065"	"1.126899e-10"	"1.175042e-08"	"13.90271358"	"DOWN"	"Rhythmic"	"1.172299e-12"	"3.379457e-14"	"24"	"11.0"	"1.3084815"	"1.2575238"	"  35.9519164"	" 3.830038334"	" 3.62532975"	" 3.73730693"	" 3.42821583"	" 4.17409382"	" 4.75668057"	" 4.80929403"	" 4.70447280"	" 3.75592093"	" 4.052750988"	" 5.04876068"	" 3.87634425"	" 5.726816539"	" 4.95523241"	" 4.85422240"	" 4.70604756"	" 5.80982526"	" 5.99693537"	" 5.2194913"	" 5.56219134"	" 6.83332390"	" 6.10251725"	" 7.05003285"	" 6.7995238750"	" 5.36218748"	" 6.826184714"	" 5.685770752"	" 7.05167325"	" 5.36829673"	" 6.077718292"	" 5.8297362"	" 6.59722529"	" 4.6240338"	" 5.03594014"	" 4.90991771"	" 4.2093568"	" 3.9535199"	" 3.81917535"	" 4.43618521"	" 3.96674218"	" 4.87470799"	" 4.23933399"	" 3.173059122"	" 3.7456963"	" 3.730857543"	" 3.319810314"	" 2.450773087"
"AT4G23130"	"CRK5"	"Encodes a receptor-like protein kinase. Naming convention from Chen et al 2003 (PMID 14756307)"	"828412"	"DOWN"	"Rhythmic"	"-1.019885"	"-0.08809056"	" -5.704653"	"1.365195e-07"	"6.953025e-06"	" 6.96647202"	"DOWN"	"Rhythmic"	"2.734361e-09"	"1.941145e-10"	"24"	"10.0"	"0.9003953"	"1.1754000"	"   1.5962970"	"-1.377219797"	"-0.05344853"	"-1.71196284"	"-0.42165181"	" 0.14096349"	"-0.32836624"	" 1.50151286"	"-0.04021400"	" 0.60894684"	" 0.794308999"	" 0.31326029"	"-0.93946678"	" 1.572570625"	" 1.21989659"	" 0.81406222"	" 0.93795735"	" 1.03273117"	" 2.63766577"	" 1.2416028"	" 1.17319986"	" 1.28273476"	" 1.68051703"	" 2.67160463"	" 1.2266157068"	" 0.63775379"	" 1.739116051"	" 1.879474536"	" 1.96189199"	"-0.16191859"	" 0.933125562"	" 0.5245617"	" 0.11762712"	" 1.9030010"	" 0.52037481"	" 0.60517312"	"-0.2120981"	"-0.4358823"	" 0.52062624"	" 0.14829415"	"-1.06386741"	"-0.95707310"	"-0.55068410"	" 0.137640576"	"-2.4386232"	"-0.100151373"	" 0.008622874"	"-0.696692361"
"AT1G03940"	NA	NA	"839366"	"UP"	"Rhythmic"	" 1.008309"	"-0.12212142"	"  3.519955"	"6.694592e-04"	"9.050126e-03"	"-1.18133551"	"UP"	"Rhythmic"	"3.238199e-02"	"1.416781e-02"	"24"	"10.0"	"0.4730054"	"1.2848012"	"   1.3155508"	" 3.662939220"	" 1.18505516"	" 1.40785521"	"-0.20625727"	" 1.66726693"	" 0.62125620"	" 2.89564089"	" 2.78696442"	" 2.40209467"	" 3.524104832"	" 2.22257637"	" 1.86156544"	" 0.074830250"	" 2.02115637"	" 1.64525878"	" 1.57840345"	" 3.47943521"	" 1.53887191"	" 4.6155630"	" 4.00892263"	" 5.96354419"	" 7.93487774"	" 2.94838740"	" 4.5201734687"	" 2.07781500"	" 1.855495298"	" 3.887068518"	" 2.16948524"	" 1.13893324"	" 2.564082989"	" 2.0265439"	" 0.36024775"	" 1.8872605"	" 1.26963176"	" 0.05274064"	" 1.9098246"	" 0.4004091"	" 3.45255523"	"-0.05908222"	" 1.30518000"	" 0.77856996"	" 1.72376680"	" 1.757664720"	" 0.4797929"	" 1.667437376"	" 2.844921286"	" 1.710143537"
