"TAIR"	"SYMBOL"	"GENENAME"	"ENTREZID"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"ZT1_wt_1"	"ZT1_wt_2"	"ZT1_wt_3"	"ZT1_wt_4"	"ZT3_wt_1"	"ZT3_wt_2"	"ZT3_wt_3"	"ZT3_wt_4"	"ZT5_wt_1"	"ZT5_wt_2"	"ZT5_wt_3"	"ZT5_wt_4"	"ZT7_wt_1"	"ZT7_wt_2"	"ZT7_wt_3"	"ZT7_wt_4"	"ZT9_wt_1"	"ZT9_wt_2"	"ZT9_wt_3"	"ZT9_wt_4"	"ZT11_wt_1"	"ZT11_wt_2"	"ZT11_wt_3"	"ZT11_wt_4"	"ZT13_wt_1"	"ZT13_wt_2"	"ZT13_wt_3"	"ZT13_wt_4"	"ZT15_wt_1"	"ZT15_wt_2"	"ZT15_wt_3"	"ZT15_wt_4"	"ZT17_wt_1"	"ZT17_wt_2"	"ZT17_wt_4"	"ZT19_wt_1"	"ZT19_wt_2"	"ZT19_wt_3"	"ZT19_wt_4"	"ZT21_wt_1"	"ZT21_wt_2"	"ZT21_wt_3"	"ZT21_wt_4"	"ZT23_wt_1"	"ZT23_wt_2"	"ZT23_wt_3"	"ZT23_wt_4"
"AT1G56200"	"EMB1303"	NA	"842073"	"UP"	"Rhythmic"	" 1.104466"	" 3.223972991"	"  7.862028"	"6.087714e-12"	"6.150748e-10"	"16.82726753"	"UP"	"Rhythmic"	"2.013931e-09"	"1.377135e-10"	"24"	"17.0"	"0.9278735"	"1.1170403"	"7.578341e+00"	" 2.568466822"	" 1.999123607"	" 2.62656631"	" 2.205549022"	" 0.998098135"	" 1.91018013"	" 0.99506948"	" 1.833499768"	" 0.79374546"	" 0.353183666"	" 0.41825138"	" 0.51767057"	" 1.824069161"	" 2.22519699"	" 1.911978249"	" 1.74927183"	" 1.066020657"	" 2.475445103"	" 1.21064392"	" 1.646382410"	" 3.26477335"	" 2.27363534"	" 2.38697451"	" 2.658353650"	" 2.10651977"	" 2.808291775"	" 2.452666122"	" 2.68055848"	" 2.51822319"	" 3.54379058"	" 3.43080848"	" 4.20409284"	" 2.36939508"	" 3.316686372"	" 2.799311347"	" 3.51381594"	" 3.19727514"	" 3.44765307"	" 3.77407277"	" 3.32664412"	" 4.08120171"	" 4.14916417"	" 2.857914926"	" 2.859676671"	" 2.484890111"	" 3.54526686"	" 2.679263876"
"AT4G01750"	"RGXT2"	"Encodes a protein with UDP-xylose-dependent xylosyltransferase activity, which transfers Xyl onto L-fucose and (albeit less efficiently) L-arabinose. The linkage to L-fucose was shown to be preferentially to the <i>O</i>-4 position. Analysis of mutant containing T-DNA insertion in this gene indicate that the RGXT2 protein might be involved in the synthesis of the &alpha;-D-Xyl-(1,3)-&alpha;-L-Fuc-(1,4)-L-Rha structure in pectic rhamnogalacturonan II."	"827905"	"DOWN"	"Rhythmic"	"-1.103793"	" 0.536082544"	" -5.091106"	"1.814093e-06"	"3.532370e-05"	" 4.57096440"	"DOWN"	"Rhythmic"	"2.821697e-08"	"2.622824e-09"	"24"	"18.0"	"1.3071439"	"1.6466466"	"4.225098e+00"	" 1.013680541"	"-0.417119619"	" 0.74822074"	" 1.123789990"	" 0.860497055"	"-0.29820783"	" 0.42398709"	" 0.917539752"	" 0.49143261"	" 0.907439374"	"-2.20608577"	"-0.57892939"	"-2.350479964"	" 1.24867352"	"-2.392506857"	"-0.32200991"	"-0.949795873"	" 1.596215662"	"-0.29801215"	"-0.113774579"	"-0.52130864"	"-0.11006519"	" 1.51148847"	"-0.051113473"	" 2.00482888"	" 2.194107433"	" 2.138454064"	" 1.42216507"	" 2.83925136"	" 3.96876814"	" 3.58510864"	" 2.17550898"	" 2.58010976"	" 2.340013197"	" 1.661792797"	" 2.61915226"	" 1.71030608"	" 2.04066744"	" 2.84827229"	" 1.89280503"	" 3.00508645"	" 1.39615031"	" 1.480177755"	" 2.207914900"	" 1.645342960"	" 1.64378787"	" 2.744553944"
"AT5G11150"	"ATVAMP713"	"Member of Synaptobrevin-like AtVAMP7C, v-SNARE protein family."	"830984"	"UP"	"Rhythmic"	" 1.103723"	" 3.114376677"	"  5.809401"	"8.435880e-08"	"2.532489e-06"	" 7.53538266"	"UP"	"Rhythmic"	"1.490461e-06"	"2.155933e-07"	"24"	"12.0"	"1.3718821"	"1.6375729"	"1.397762e+01"	" 1.180232325"	" 0.623307522"	"-0.08646835"	" 0.252071470"	"-0.205988639"	" 0.15273303"	"-0.03470710"	"-0.143215054"	" 0.95283326"	" 1.067385120"	"-0.35997770"	"-0.39123287"	" 3.122941247"	" 2.99047414"	" 3.113017103"	" 2.47412246"	" 5.021823891"	" 4.683373674"	" 5.03870387"	" 4.714555189"	" 3.73523785"	" 4.15374395"	" 4.20171019"	" 4.070777365"	" 3.56589919"	" 3.169066640"	" 2.510576941"	" 3.53770536"	" 2.38745813"	" 2.74649427"	" 2.74870221"	" 3.43151458"	" 2.89005270"	" 2.812351589"	" 2.771561420"	" 2.70815461"	" 2.67315970"	" 2.79005214"	" 2.73900854"	" 2.54457465"	" 2.65339029"	" 2.65105963"	" 2.823710614"	" 1.675198654"	" 1.490111414"	" 1.39989606"	" 1.795103514"
"AT4G15248"	"BBX30"	NA	"3769879"	"UP"	"Rhythmic"	" 1.103583"	"-0.001738293"	"  3.795481"	"2.602897e-04"	"2.294560e-03"	"-0.16402792"	"UP"	"Rhythmic"	"5.120080e-13"	"1.345249e-14"	"24"	" 2.0"	"1.5470217"	"3.0779424"	"5.723309e+00"	" 5.676549664"	" 5.776203166"	" 5.96476325"	" 5.731173904"	" 4.154766038"	" 3.84563328"	" 3.93925233"	" 3.495778973"	" 1.68804701"	" 1.332710983"	" 3.25500272"	" 2.93746536"	" 0.216476076"	" 0.76190376"	"-1.094701956"	"-0.26484122"	"-1.539409120"	"-1.919631607"	"-1.36109473"	"-1.402160745"	"-2.35528002"	"-3.05307839"	"-1.97825579"	"-1.590041605"	"-1.58701719"	"-2.452660288"	"-2.372464566"	"-1.92321094"	"-1.59445261"	"-2.59072480"	"-2.75704982"	"-1.79287114"	"-2.15344589"	"-1.847896451"	"-1.971527397"	"-2.36998179"	"-1.67068366"	"-2.36298824"	"-1.95994276"	"-0.13837209"	"-1.75774956"	"-2.26597221"	"-0.913296339"	" 1.373407351"	" 0.858800124"	" 0.33830218"	" 2.386245907"
"AT3G54400"	NA	NA	"824606"	"UP"	"Rhythmic"	" 1.099428"	" 3.613034705"	"  7.117809"	"2.126457e-10"	"1.523269e-08"	"13.35644739"	"UP"	"Rhythmic"	"2.099254e-05"	"4.026489e-06"	"24"	" 3.0"	"0.7186233"	"0.8943804"	"6.375738e+00"	" 3.101248545"	" 3.582502735"	" 3.84108806"	" 3.111996434"	" 4.002012852"	" 3.18350313"	" 3.22755451"	" 3.650637214"	" 3.17030400"	" 3.689775142"	" 2.93273774"	" 2.87343550"	" 3.196751879"	" 2.74699475"	" 3.319675177"	" 4.07080562"	" 2.247616156"	" 2.097220429"	" 1.74992272"	" 1.784846141"	" 0.39758364"	" 0.92329394"	" 0.65991551"	" 1.621180178"	" 2.41404571"	" 2.731562808"	" 2.296485426"	" 2.54104973"	" 2.14562888"	" 2.70094321"	" 1.91645089"	" 2.35385242"	" 1.69495408"	" 1.424017792"	" 1.673245157"	" 1.74898130"	" 2.39854957"	" 2.30695086"	" 2.17285968"	" 2.11700074"	" 2.21909212"	" 1.44749253"	" 2.183399424"	" 2.836590223"	" 2.402284885"	" 2.58763930"	" 2.596617648"
"AT3G01060"	NA	NA	"821278"	"UP"	"Rhythmic"	" 1.099322"	" 3.666884112"	"  7.578856"	"2.374549e-11"	"2.212432e-09"	"15.49698242"	"UP"	"Rhythmic"	"2.430697e-22"	"2.758708e-25"	"24"	" 2.0"	"2.9518714"	"3.0199366"	"6.049258e+01"	" 5.911549808"	" 6.020386760"	" 6.13355560"	" 5.904841485"	" 5.755501353"	" 6.18263983"	" 6.12490982"	" 6.019327561"	" 5.20692278"	" 4.644574539"	" 5.05838141"	" 5.32234568"	" 3.504455758"	" 3.76926264"	" 4.260421110"	" 4.09245857"	" 2.338577580"	" 2.654947922"	" 2.95996435"	" 2.823877948"	" 0.79187799"	" 1.36283109"	" 0.24481115"	" 1.277751617"	" 0.06013776"	" 0.067050365"	" 0.087794157"	"-0.11298605"	" 1.19140422"	" 0.41990249"	"-0.49516485"	" 0.10344782"	" 0.76073748"	" 1.285140103"	" 0.577243950"	" 2.36767024"	" 2.09723136"	" 1.18241349"	" 2.78536407"	" 3.82542861"	" 3.41127386"	" 3.83267130"	" 3.436021331"	" 4.881504862"	" 5.273351368"	" 5.18281070"	" 5.020090882"
"AT5G60900"	"RLK1"	"Encodes a receptor-like protein kinase."	"836211"	"DOWN"	"Rhythmic"	"-1.097191"	" 0.808999604"	" -5.595397"	"2.145466e-07"	"5.592812e-06"	" 6.63149919"	"DOWN"	"Rhythmic"	"3.302657e-04"	"8.598679e-05"	"24"	" 9.0"	"0.4286705"	"0.7188081"	"1.611020e+00"	" 1.448703786"	" 2.187249335"	" 2.38333423"	" 2.380367871"	" 1.580581711"	" 2.04828044"	" 1.75998372"	" 1.145394850"	" 0.57353043"	" 0.745511911"	" 1.71780856"	" 1.75162656"	" 2.845077269"	" 1.38857515"	" 0.959635574"	" 1.71114740"	" 3.255161597"	" 2.515847394"	" 2.59423426"	" 2.920259740"	" 2.54070114"	" 2.87016567"	" 2.96003374"	" 3.534523287"	" 1.51667471"	" 2.761205094"	" 2.589808274"	" 1.07482649"	" 0.89501091"	" 1.44050354"	" 1.02995511"	" 0.38329258"	" 2.26922257"	" 1.124237646"	" 0.405897043"	" 0.80004638"	" 1.79348980"	" 0.28664952"	" 1.27538780"	" 1.33439553"	" 0.91780700"	" 0.07717915"	" 0.615751522"	" 1.096591773"	"-0.076800166"	" 0.82754252"	"-0.714762765"
"AT1G72430"	"SAUR78"	NA	"843575"	"DOWN"	"Rhythmic"	"-1.093166"	" 4.152539078"	" -4.606157"	"1.281188e-05"	"1.825150e-04"	" 2.69492047"	"DOWN"	"Rhythmic"	"3.225622e-03"	"1.076855e-03"	"24"	"21.0"	"0.7360131"	"1.0987122"	"2.304401e+01"	" 3.468094927"	" 3.407349118"	" 1.81926627"	" 3.301801232"	" 4.242093808"	" 4.07940788"	" 3.55338909"	" 4.806576051"	" 3.39440783"	" 2.639945270"	" 2.10700955"	" 3.16375821"	" 2.170860045"	" 2.53159252"	" 2.103478219"	" 1.79753987"	" 1.706345409"	" 1.074188012"	" 0.55439482"	" 0.232372897"	" 1.54154439"	" 1.27329639"	" 1.91864386"	" 0.214648603"	" 5.65697526"	" 6.189910915"	" 6.301998496"	" 5.93374262"	" 2.53216350"	" 4.80333868"	" 4.28398918"	" 3.21443374"	" 3.78618230"	" 2.968530786"	" 3.571471262"	" 3.09910050"	" 3.40576101"	" 3.90109193"	" 3.95448601"	" 3.55752951"	" 3.78839228"	" 3.71713717"	" 3.419991330"	" 4.514172808"	" 4.772926517"	" 4.27196757"	" 5.166064738"
"AT3G48360"	"ATBT2"	"encodes a protein (BT2) that is an essential component of the TAC1-mediated telomerase activation pathway. Acts redundantly with BT3 and BT1 during female gametophyte development and with BT3 during male gametophyte development. BT2 also mediates multiple responses to nutrients, stresses, and hormones."	"823994"	"DOWN"	"Rhythmic"	"-1.092561"	" 3.297222443"	" -2.981916"	"3.644660e-03"	"1.971944e-02"	"-2.61456053"	"DOWN"	"Rhythmic"	"5.036275e-09"	"3.809644e-10"	"24"	"17.0"	"4.9727963"	"4.7533122"	"3.111737e+02"	"-1.327725706"	"-2.579448318"	"-0.18147542"	"-0.755650402"	"-1.736941196"	"-2.25215654"	"-0.01843650"	"-2.241979403"	"-2.23691285"	"-1.915803161"	"-0.07311919"	"-0.29326412"	"-3.488829015"	"-1.17595633"	"-1.918658882"	"-2.20715112"	" 0.967745378"	"-1.369474141"	"-0.53024928"	" 0.636812028"	" 1.92985498"	" 1.14506903"	" 3.05611600"	" 1.820544967"	" 7.93866466"	" 8.841399008"	" 8.405401374"	" 8.34704666"	" 5.31948264"	" 4.90776584"	" 5.16858254"	" 6.03690081"	" 6.02037389"	" 5.609403258"	" 6.628763498"	" 6.80475226"	" 6.93323097"	" 5.25021971"	" 6.18081543"	" 6.72358704"	" 6.77597102"	" 5.62120366"	" 6.898910836"	" 4.444602263"	" 3.868741951"	" 2.59256013"	" 4.241263339"
"AT5G40240"	"UMAMIT40"	NA	"834022"	"UP"	"Rhythmic"	" 1.088961"	" 1.258815422"	"  5.832876"	"7.607914e-08"	"2.315486e-06"	" 7.63550784"	"UP"	"Rhythmic"	"1.096539e-07"	"1.184775e-08"	"24"	" 8.0"	"1.0742130"	"1.5576475"	"3.794465e+00"	" 2.132313449"	" 1.598485511"	" 0.56470133"	" 1.537184388"	" 1.239492248"	" 1.66758067"	" 1.91593768"	" 1.400270045"	" 2.99570700"	" 2.126125464"	" 3.19963239"	" 2.73998782"	" 4.288588971"	" 3.20681747"	" 4.299168507"	" 4.38858901"	" 4.453728580"	" 4.820184382"	" 4.22350339"	" 4.651403354"	" 2.27033185"	" 3.81773797"	" 4.92470425"	" 3.316609324"	"-0.35864755"	" 1.671376626"	" 1.733545316"	" 1.90507803"	" 1.22082126"	" 2.28901305"	" 2.26110175"	" 0.46064779"	" 2.17410858"	"-0.361931188"	" 0.608539661"	" 1.28153191"	" 0.81481486"	" 0.67829620"	" 1.45519652"	" 2.12054475"	" 0.76479869"	" 1.31016934"	"-0.006167825"	" 2.539307484"	" 1.507185816"	" 1.28925658"	" 0.975309448"
"AT1G64500"	"THRUMIN1"	NA	"842758"	"UP"	"Rhythmic"	" 1.088748"	" 3.722106776"	"  5.826418"	"7.827368e-08"	"2.378170e-06"	" 7.60794421"	"UP"	"Rhythmic"	"4.157710e-24"	"1.651570e-27"	"24"	"23.0"	"3.8150933"	"3.9722714"	"1.358386e+02"	" 8.074595390"	" 7.930286081"	" 7.53369500"	" 8.039825976"	" 5.555125116"	" 5.92527825"	" 5.78912409"	" 5.836422902"	" 3.34671756"	" 3.728511367"	" 3.82565894"	" 4.18053960"	" 0.951540635"	" 2.52067664"	" 1.479296246"	" 1.60727324"	" 0.203911509"	"-0.313499170"	" 0.16431053"	" 0.323321756"	" 0.98745618"	"-0.88590638"	"-0.32457077"	"-0.474882832"	" 0.52992156"	" 0.010237634"	"-0.388735370"	"-0.08370619"	" 2.23317082"	" 1.40448167"	" 1.39032203"	" 1.16455199"	" 3.40862174"	" 3.375121951"	" 3.122741874"	" 4.71435987"	" 5.10419611"	" 4.17522071"	" 5.00346088"	" 6.56819403"	" 6.71414803"	" 6.70339557"	" 6.472257695"	" 7.999050740"	" 7.916543081"	" 7.89932964"	" 7.314106634"
"AT3G61580"	"AtSLD1"	NA	"825331"	"UP"	"Rhythmic"	" 1.086493"	" 7.025196662"	"  9.158628"	"1.097093e-14"	"2.274466e-12"	"23.01020335"	"UP"	"Rhythmic"	"9.341110e-07"	"1.273258e-07"	"24"	" 2.0"	"0.7153906"	"0.9330123"	"7.868674e+01"	" 6.428566826"	" 6.594036588"	" 6.88891878"	" 6.686691041"	" 6.432715132"	" 6.27674625"	" 6.42588482"	" 6.329679526"	" 6.96279584"	" 7.101402753"	" 6.49415481"	" 6.84564065"	" 6.786092065"	" 6.87272974"	" 6.970038884"	" 7.24849743"	" 6.350131803"	" 6.460203956"	" 6.52983879"	" 6.437545552"	" 5.62630031"	" 5.29552249"	" 5.15166194"	" 5.225816873"	" 5.91948839"	" 4.978996822"	" 5.299698737"	" 5.06200456"	" 4.92629352"	" 4.70680982"	" 5.10937845"	" 5.17026079"	" 5.21021118"	" 5.742587010"	" 5.538098229"	" 5.87615768"	" 6.49784329"	" 5.93160485"	" 6.13790447"	" 6.69684778"	" 6.74611329"	" 6.40347420"	" 6.764361141"	" 7.295364370"	" 7.375049040"	" 7.53473949"	" 6.931203410"
"AT1G23090"	"AST91"	"Encodes AST91 mRNA for sulfate transporter."	"838917"	"DOWN"	"Rhythmic"	"-1.084463"	" 2.727436353"	" -6.206026"	"1.440070e-08"	"5.689889e-07"	" 9.25098869"	"DOWN"	"Rhythmic"	"2.074566e-11"	"8.582220e-13"	"24"	"20.0"	"2.0519554"	"2.2055156"	"3.132641e+01"	" 4.293373211"	" 4.890557056"	" 3.26323781"	" 5.018928353"	" 1.812796286"	" 1.36457968"	" 2.15356292"	" 2.453966968"	" 0.78004299"	" 0.782733657"	" 0.84983027"	" 0.95941341"	" 0.304297904"	" 1.09042694"	" 1.302525418"	" 0.98691706"	" 1.212569553"	" 1.053998342"	" 0.06722267"	" 0.745268867"	" 1.19462081"	" 2.17318147"	" 1.98369073"	" 1.811776138"	" 2.12298177"	" 3.391435459"	" 2.323065064"	" 2.34852898"	" 3.64248179"	" 3.54350249"	" 4.43835555"	" 3.69327033"	" 4.38747797"	" 4.347956870"	" 4.158413230"	" 4.85552772"	" 4.45310385"	" 3.60306831"	" 4.74869764"	" 4.76431230"	" 4.01074782"	" 4.55382694"	" 4.979317793"	" 4.994501760"	" 4.674188912"	" 4.66474125"	" 5.168271967"
"AT1G73600"	"AtPMT3"	NA	"843694"	"UP"	"Rhythmic"	" 1.077202"	" 8.467087033"	"  7.009378"	"3.542868e-10"	"2.401247e-08"	"12.85844958"	"UP"	"Rhythmic"	"5.120080e-13"	"1.345249e-14"	"24"	" 4.0"	"1.5807055"	"1.8476156"	"5.863194e+02"	" 8.661708041"	" 7.790275373"	" 7.18536758"	" 7.415484813"	" 9.833555880"	" 9.78738792"	" 9.84555828"	"10.234348927"	" 9.49380182"	" 9.405255250"	"10.33421899"	" 9.87438133"	" 8.592674709"	" 8.58099879"	" 8.635753967"	" 9.10839379"	" 8.096751863"	" 8.548505496"	" 8.84017370"	" 8.533375215"	" 7.50171894"	" 7.82657107"	" 7.64040749"	" 7.752723852"	" 5.73771858"	" 5.808221037"	" 6.819315585"	" 6.10156426"	" 6.44420107"	" 5.27628509"	" 5.18217782"	" 6.19110274"	" 6.56344378"	" 7.097500963"	" 6.393588035"	" 6.27496129"	" 6.37439464"	" 5.85838191"	" 6.20415511"	" 6.71350473"	" 6.50216513"	" 6.99691940"	" 6.244195655"	" 7.186456551"	" 7.618982831"	" 7.88223031"	" 7.175071400"
"AT5G22570"	"ATWRKY38"	"member of WRKY Transcription Factor; Group III"	"832320"	"DOWN"	"Rhythmic"	"-1.071135"	"-1.320136189"	" -4.682166"	"9.496898e-06"	"1.413466e-04"	" 2.98144654"	"DOWN"	"Rhythmic"	"5.713555e-05"	"1.222666e-05"	"24"	"10.0"	"0.7021737"	"1.0001388"	"5.750160e-01"	"-1.227238100"	"-1.125769397"	"-2.65037324"	"-0.773581943"	" 0.362667398"	"-0.55358002"	" 0.01361674"	"-0.321494565"	"-0.45584154"	"-0.799743657"	"-1.16018427"	"-2.77783380"	"-2.829130981"	"-2.76979545"	" 0.138427557"	"-1.71364140"	" 0.486944916"	"-0.903406172"	" 0.39346685"	" 0.456414085"	" 1.44064525"	" 1.00168314"	" 1.75657173"	" 0.536544752"	"-0.08162683"	" 0.749201227"	"-0.006435761"	"-0.16736067"	"-2.84129629"	"-0.71487361"	"-0.89460076"	"-2.82952846"	"-0.89361669"	"-0.903420517"	"-2.275382989"	"-1.58001107"	"-0.87879253"	"-2.60633558"	"-0.87311391"	"-1.17363309"	"-2.84040929"	"-2.26832638"	"-1.448865061"	"-2.894108420"	"-2.883946781"	"-2.81481689"	"-2.264732690"
"AT1G10760"	"GWD"	"Encodes an &#945;-glucan, water dikinase required for starch degradation. Involved  in cold-induced freezing tolerance. Mutations that eliminate the GWD protein or affect the dikinase domain of the enzyme dramatically reduce both the amount of phosphate in the amylopectin and the rate of starch degradation. Mature leaves of these mutants accumulate amounts of starch up to seven times greater than those in wild-type leaves. NMR analysis of the mutants, suggests that the gene is specifically involved in the phosphorylation of the glucosyl residues of starch at the C6 position."	"837619"	"UP"	"Rhythmic"	" 1.069569"	" 5.358759507"	"  6.715869"	"1.394826e-09"	"7.852917e-08"	"11.52254600"	"UP"	"Rhythmic"	"7.797892e-14"	"1.531081e-15"	"24"	" 9.0"	"1.4890359"	"2.1366529"	"1.062041e+02"	" 3.484571889"	" 3.456386402"	" 4.60221726"	" 3.750364683"	" 3.703881751"	" 4.83003761"	" 4.51136880"	" 4.289461470"	" 5.93495932"	" 6.025367089"	" 6.47335559"	" 6.40692113"	" 7.910247110"	" 7.63560942"	" 8.092720338"	" 8.00373675"	" 8.920698464"	" 9.037982214"	" 8.98026610"	" 8.976363182"	" 8.29816333"	" 8.30709450"	" 8.31757401"	" 8.459650625"	" 6.80836909"	" 6.748494391"	" 7.085254789"	" 6.52209910"	" 5.77765382"	" 5.34838125"	" 5.69695467"	" 5.94301671"	" 5.03694992"	" 5.376132979"	" 5.400346108"	" 5.46205971"	" 5.01070648"	" 4.88286325"	" 4.54942536"	" 4.93568164"	" 4.41628432"	" 4.28761636"	" 4.629204695"	" 4.803891467"	" 4.464093153"	" 4.73368511"	" 3.766302378"
"AT1G70890"	"MLP43"	NA	"843427"	"UP"	"Rhythmic"	" 1.068537"	" 6.921193758"	"  7.276271"	"1.004754e-10"	"7.904361e-09"	"14.08815593"	"UP"	"Rhythmic"	"4.122262e-10"	"2.320556e-11"	"24"	"10.0"	"1.0211394"	"1.3476500"	"1.446877e+02"	" 5.212134483"	" 4.395524331"	" 4.42761484"	" 3.620779050"	" 6.158894214"	" 4.63714409"	" 5.22028596"	" 5.701018827"	" 6.23134882"	" 7.338884782"	" 6.03772516"	" 6.45387992"	" 6.055978793"	" 6.31803252"	" 6.799625098"	" 6.31755272"	" 6.917252079"	" 7.585856909"	" 6.40512280"	" 6.460440702"	" 6.81679824"	" 6.62053590"	" 7.46270570"	" 7.065856651"	" 7.29669893"	" 6.426091099"	" 6.224808775"	" 7.17731753"	" 6.62765688"	" 5.91607373"	" 6.17750147"	" 5.89976757"	" 4.72876167"	" 5.805435306"	" 5.644166995"	" 4.83951812"	" 5.85243293"	" 5.35551595"	" 4.28160325"	" 5.14277145"	" 6.08932733"	" 4.20261851"	" 5.576309280"	" 4.471413701"	" 4.207040825"	" 4.77757455"	" 5.356497934"
"AT2G28790"	NA	NA	"817428"	"UP"	"Rhythmic"	" 1.068434"	" 2.362543788"	"  6.319623"	"8.608417e-09"	"3.655362e-07"	" 9.75112894"	"UP"	"Rhythmic"	"5.404049e-03"	"1.908989e-03"	"24"	" 7.0"	"0.4518295"	"0.6660558"	"2.296224e+00"	" 2.706399059"	" 2.839870352"	" 2.16488151"	" 2.441478589"	" 2.886469645"	" 2.43939545"	" 2.64988673"	" 2.988457703"	" 2.88971577"	" 4.202805626"	" 3.47207081"	" 2.49013859"	" 3.955783325"	" 3.04313573"	" 2.869958112"	" 4.12026645"	" 3.078033872"	" 2.380407270"	" 2.58429923"	" 2.764368967"	" 3.00864585"	" 2.58612389"	" 3.42566384"	" 3.440888245"	" 3.21450816"	" 3.174011782"	" 2.863040581"	" 2.35834731"	" 1.62523877"	" 2.32526710"	" 2.19198261"	" 1.49858952"	" 2.90412463"	" 2.729616809"	" 2.242170717"	" 2.82845776"	" 2.42766213"	" 3.25052814"	" 2.15086374"	" 2.07760523"	" 1.14942982"	" 1.95556966"	" 3.146394208"	" 1.773193828"	"-0.876070314"	" 2.50908862"	" 2.136026804"
"AT1G29600"	"AtC3H10"	NA	"839837"	"DOWN"	"Rhythmic"	"-1.066343"	"-1.922011941"	" -7.307120"	"8.678881e-11"	"7.005892e-09"	"14.23111596"	"DOWN"	"Rhythmic"	"1.018748e-02"	"3.857159e-03"	"24"	"20.0"	"0.6909748"	"0.6409761"	"2.088566e-01"	"-1.406519593"	"-0.552732966"	" 0.52770397"	"-2.159672861"	"-1.041994858"	"-0.58698986"	" 0.58531193"	"-2.073343629"	"-1.45904481"	"-2.057372641"	"-1.73998073"	"-0.23789023"	"-1.961991815"	"-1.47324177"	"-2.003522515"	"-0.76995437"	"-0.988504662"	"-2.018169608"	"-2.16782880"	"-0.608017246"	"-2.15724084"	"-1.93251474"	"-1.77491662"	"-1.178804568"	"-0.82301574"	"-1.480953505"	"-1.663051087"	" 0.18859532"	"-0.03402898"	"-1.23009090"	"-0.28629984"	" 0.11820509"	"-1.54607744"	"-1.312736968"	"-1.139294422"	"-0.69371234"	"-0.05366519"	"-0.84767417"	" 0.21668325"	"-0.16641283"	"-0.46300289"	" 0.18709658"	"-1.339395029"	"-0.540020233"	" 1.177570711"	"-0.27774574"	"-0.886560965"
"AT3G47470"	"CAB4"	"Encodes a chlorophyll a/b-binding protein that is more similar to the PSI Cab proteins than the PSII cab proteins. The predicted protein is about 20 amino acids shorter than most known Cab proteins."	"823901"	"UP"	"Rhythmic"	" 1.064044"	"12.216101157"	"  9.744191"	"6.201541e-16"	"1.884199e-13"	"25.82309091"	"UP"	"Rhythmic"	"8.619856e-24"	"4.891531e-27"	"24"	" 5.0"	"2.5275467"	"2.6405947"	"1.574351e+04"	"12.650231429"	"12.588885558"	"12.58226912"	"12.816991275"	"13.800505955"	"13.82630018"	"13.77046591"	"13.652105236"	"14.13451349"	"13.679807498"	"13.70033061"	"14.04194995"	"14.001526136"	"14.11859817"	"13.827573887"	"13.63983657"	"13.412542416"	"12.966070542"	"13.38259998"	"13.288984995"	"11.74219253"	"11.27371834"	"11.66397756"	"11.819067788"	"11.45953103"	"10.308476484"	"10.101888186"	"10.70381319"	" 9.45956989"	" 9.30212143"	" 9.30489380"	"10.11039664"	" 8.45675502"	" 8.901699592"	" 8.731580730"	" 8.84320584"	" 9.31595527"	" 8.09119516"	" 8.90387020"	" 9.90936195"	"10.27745118"	"10.28778272"	"10.000532332"	"11.497337201"	"12.058706651"	"11.88017324"	"11.591172197"
"AT5G15230"	"GASA4"	"gibberellin-regulated (GASA4)"	"831375"	"UP"	"Rhythmic"	" 1.063528"	" 5.654033850"	"  7.549517"	"2.732605e-11"	"2.482163e-09"	"15.35976524"	"UP"	"Rhythmic"	"8.390698e-05"	"1.875075e-05"	"24"	"14.0"	"0.4052845"	"0.7448939"	"2.624184e+01"	" 4.390592299"	" 4.861597344"	" 4.25831038"	" 4.931193405"	" 3.184111916"	" 3.33981774"	" 3.71722582"	" 3.602414094"	" 4.11026436"	" 4.455359755"	" 4.16256785"	" 3.73059511"	" 5.586110597"	" 4.91151415"	" 5.266610282"	" 5.22277194"	" 5.668207666"	" 5.497272700"	" 5.73903511"	" 4.798347909"	" 6.16077542"	" 5.55184542"	" 5.59539611"	" 6.004337311"	" 5.89155160"	" 4.848685656"	" 4.613617754"	" 5.42245929"	" 5.33965536"	" 6.24125016"	" 5.39339261"	" 5.78004166"	" 5.19699463"	" 5.459900580"	" 5.092240814"	" 5.33458379"	" 5.51748876"	" 5.52227386"	" 5.03987660"	" 4.97868651"	" 5.12539217"	" 5.30337952"	" 4.744824086"	" 5.270285062"	" 5.340043827"	" 5.25504973"	" 5.783812231"
