"TAIR"	"SYMBOL"	"GENENAME"	"ENTREZID"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"ZT1_wt_1"	"ZT1_wt_2"	"ZT1_wt_3"	"ZT1_wt_4"	"ZT3_wt_1"	"ZT3_wt_2"	"ZT3_wt_3"	"ZT3_wt_4"	"ZT5_wt_1"	"ZT5_wt_2"	"ZT5_wt_3"	"ZT5_wt_4"	"ZT7_wt_1"	"ZT7_wt_2"	"ZT7_wt_3"	"ZT7_wt_4"	"ZT9_wt_1"	"ZT9_wt_2"	"ZT9_wt_3"	"ZT9_wt_4"	"ZT11_wt_1"	"ZT11_wt_2"	"ZT11_wt_3"	"ZT11_wt_4"	"ZT13_wt_1"	"ZT13_wt_2"	"ZT13_wt_3"	"ZT13_wt_4"	"ZT15_wt_1"	"ZT15_wt_2"	"ZT15_wt_3"	"ZT15_wt_4"	"ZT17_wt_1"	"ZT17_wt_2"	"ZT17_wt_4"	"ZT19_wt_1"	"ZT19_wt_2"	"ZT19_wt_3"	"ZT19_wt_4"	"ZT21_wt_1"	"ZT21_wt_2"	"ZT21_wt_3"	"ZT21_wt_4"	"ZT23_wt_1"	"ZT23_wt_2"	"ZT23_wt_3"	"ZT23_wt_4"
"AT2G21620"	"RD2"	"Encodes gene that is induced in response to dessication; mRNA expression is seen 10 and 24 hrs after start of dessication treatment."	"816700"	"DOWN"	"Rhythmic"	"-1.650287"	" 4.12128569"	"-14.275318"	"3.767249e-25"	"2.141499e-22"	" 46.71738061"	"DOWN"	"Rhythmic"	"2.336054e-09"	"1.635848e-10"	"24"	"11.0"	"0.5882379"	"0.8685454"	"2.699375e+01"	" 4.42219502"	" 4.83546503"	" 4.15284171"	" 4.24498489"	" 4.36418488"	" 3.72736156"	" 4.21508058"	" 4.23073829"	" 5.05120482"	" 5.15374926"	" 5.0518785"	" 5.03458091"	" 5.48236818"	" 5.32559212"	" 5.222110766"	" 6.07894909"	" 6.25871236"	" 6.41559013"	" 6.2996327"	" 6.421338494"	" 5.8422697"	" 5.7632610"	" 5.77935585"	" 5.85845104"	" 5.58773676"	" 5.329565537"	" 5.05526797"	" 5.61703420"	" 5.27075147"	" 5.17765073"	" 5.70606201"	" 5.43665468"	" 5.22540827"	" 5.48990992"	" 4.977935522"	" 5.08850666"	" 5.08203622"	" 4.63956357"	" 4.93555291"	" 4.931251405"	" 5.37945334"	" 4.7678319"	" 4.95306500"	" 4.65801588"	" 4.48476206"	" 4.59233349"	" 4.818315893"
"AT2G14247"	NA	NA	"2745524"	"DOWN"	"Rhythmic"	"-1.639789"	" 0.03822714"	" -5.928282"	"5.175127e-08"	"2.970557e-06"	"  7.86144983"	"DOWN"	"Rhythmic"	"1.242270e-07"	"1.371136e-08"	"24"	"16.5"	"2.7273702"	"2.8660096"	"1.436524e+01"	" 0.51787534"	" 0.63676009"	" 2.69378352"	" 1.73668977"	" 0.46560060"	"-0.01856986"	"-0.01004869"	" 0.56315675"	" 1.58012950"	" 0.57123413"	" 1.4550064"	" 0.69178408"	"-0.70388860"	"-0.31404423"	"-0.276958129"	" 0.31817289"	" 2.42446386"	"-0.38808601"	" 4.2829013"	" 1.790397899"	" 4.8669566"	" 4.2077735"	" 1.72486440"	" 4.65409926"	" 2.80181055"	" 3.623788229"	" 5.32562113"	" 1.12295522"	" 3.36211146"	" 6.70348688"	" 6.54276548"	" 4.33009066"	" 7.13457480"	" 4.74109029"	" 6.340101305"	" 6.34973505"	" 3.33890536"	" 5.95932610"	" 6.09530567"	" 3.525593350"	" 2.40963022"	" 4.8915705"	" 4.07764958"	" 0.59942822"	" 0.53973578"	" 2.54427570"	" 4.880053577"
"AT2G05070"	"LHCB2"	"Encodes Lhcb2.2.  Belongs to the Lhc super-gene family encodes the light-harvesting chlorophyll a/b-binding (LHC) proteins that constitute the antenna system of the photosynthetic apparatus."	"815055"	"UP"	"Rhythmic"	" 1.636554"	"10.94704577"	" 10.114735"	"1.189522e-16"	"3.176023e-14"	" 27.42147560"	"UP"	"Rhythmic"	"7.438596e-25"	"1.688479e-28"	"24"	" 4.0"	"3.9902148"	"5.1808361"	"3.656050e+04"	"12.30889248"	"12.00744842"	"12.43985449"	"12.10799094"	"12.97926703"	"13.30101457"	"13.05575937"	"13.19041301"	"13.30130427"	"12.95860813"	"13.1977017"	"13.42051850"	"12.72771463"	"13.39421026"	"13.115660194"	"12.89021200"	"11.82885182"	"11.51120668"	"11.2579011"	"11.707212151"	" 8.1022107"	" 8.2823769"	" 8.67598982"	" 8.68118819"	" 7.28179878"	" 6.733042554"	" 6.16957058"	" 7.13680081"	" 3.28329268"	" 3.63040646"	" 3.08715392"	" 3.65877026"	" 3.51255497"	" 3.44679360"	" 4.081070708"	" 4.70622576"	" 5.34023282"	" 3.77019122"	" 4.62926447"	" 6.602467387"	" 6.96505257"	" 7.2172315"	" 6.57630832"	"10.64301660"	"11.06379161"	"10.75205510"	"10.427850203"
"AT4G08870"	"ARGAH2"	"Encodes one of the two arginase in the genome. Gene expression is enhanced by methyl jasmonate treatment."	"826458"	"UP"	"Rhythmic"	" 1.536038"	" 6.42003223"	"  6.305505"	"9.591483e-09"	"6.955601e-07"	"  9.50742681"	"UP"	"Rhythmic"	"3.230628e-14"	"5.554876e-16"	"24"	" 5.0"	"2.1588914"	"2.4286673"	"2.144831e+02"	" 6.38919178"	" 5.37688582"	" 7.33400504"	" 5.86234319"	" 8.24307331"	" 7.96322215"	" 7.68561481"	" 8.00784757"	" 7.87765746"	" 8.66818132"	" 8.1635840"	" 9.03747344"	" 5.80660343"	" 7.09664420"	" 8.425484132"	" 6.84849401"	" 6.20771900"	" 5.78581919"	" 7.3299340"	" 6.998938486"	" 5.2203729"	" 4.7037515"	" 6.21312027"	" 5.76352704"	" 6.65562907"	" 5.171646354"	" 6.00248641"	" 4.31177112"	" 3.73939402"	" 2.93154308"	" 3.15195218"	" 3.94065514"	" 2.75571275"	" 4.01311362"	" 1.878623561"	" 4.37288341"	" 2.90658730"	" 3.08479425"	" 2.78534643"	" 3.911976987"	" 3.89625135"	" 3.7930498"	" 4.77636776"	" 4.54212633"	" 3.91803711"	" 3.80438679"	" 5.200906347"
"AT2G25590"	NA	NA	"817098"	"DOWN"	"Rhythmic"	"-1.525345"	"-0.27538373"	" -8.916230"	"4.056190e-14"	"7.368884e-12"	" 21.66862568"	"DOWN"	"Rhythmic"	"4.373165e-02"	"1.985321e-02"	"24"	"18.0"	"0.5779952"	"0.6365536"	"8.231405e-01"	"-0.38839670"	" 1.20649075"	" 0.70697871"	" 0.68157937"	" 2.32622144"	" 0.47059943"	" 0.97606010"	" 1.16068465"	" 0.60567200"	" 0.49983078"	" 2.2972004"	" 1.95393779"	" 0.44843434"	" 1.55962766"	" 1.964012088"	" 1.56223316"	" 1.45312545"	" 2.53775628"	" 0.6057257"	" 1.122269710"	" 1.9088852"	" 1.6833025"	" 2.30943432"	" 2.15606315"	" 1.79381844"	" 1.407297351"	" 1.44451059"	" 2.27053410"	" 1.91022573"	" 1.62494916"	" 2.33796090"	" 1.73507887"	" 1.48591384"	" 2.59859490"	" 2.471659894"	" 2.00300341"	" 1.41287258"	" 2.03763603"	" 2.06477558"	" 2.338204530"	" 2.92078586"	" 2.7674106"	" 3.36996682"	" 2.63822832"	" 3.23980532"	" 1.81033058"	" 2.701253509"
"AT1G13609"	NA	"Encodes a defensin-like (DEFL) family protein."	"3766721"	"DOWN"	"Rhythmic"	"-1.505964"	" 0.49157639"	" -4.351991"	"3.462504e-05"	"7.281175e-04"	"  1.56607100"	"DOWN"	"Rhythmic"	"1.221030e-04"	"2.849208e-05"	"24"	"16.0"	"1.6002223"	"2.0768647"	"1.043694e+01"	" 1.59073610"	" 1.78608463"	" 3.71114840"	" 4.19426043"	" 1.19269263"	" 1.47763570"	" 2.23154680"	" 2.06117231"	" 0.52527447"	" 0.49880132"	" 2.8573952"	" 2.50525992"	" 3.13686351"	" 2.29956754"	" 0.231973120"	" 0.67509048"	" 4.21139675"	" 0.08009199"	" 5.4101213"	" 3.122913784"	" 5.9298672"	" 6.0992666"	" 2.13641500"	" 5.36336808"	" 2.64728000"	" 2.874690262"	" 5.46671033"	" 0.87001809"	" 0.88178485"	" 7.45808742"	" 7.03560229"	" 4.32422841"	" 7.06711842"	" 4.28120138"	" 5.620401118"	" 5.96900042"	" 3.45054215"	" 6.18175679"	" 6.60210535"	" 4.938683597"	" 2.58802904"	" 5.7539892"	" 4.30317694"	" 2.78788194"	" 3.29671818"	" 3.25322931"	" 5.793871279"
"AT3G23550"	"DTX18"	NA	"821934"	"DOWN"	"Rhythmic"	"-1.495965"	" 1.35091361"	" -4.382009"	"3.089805e-05"	"6.680802e-04"	"  1.67507541"	"DOWN"	"Rhythmic"	"2.117515e-04"	"5.247524e-05"	"24"	"18.0"	"2.1353105"	"2.0268787"	"1.380338e+01"	" 2.39589893"	" 4.02078675"	" 0.48588900"	" 5.45514085"	" 1.49497675"	"-0.09399983"	"-0.12109747"	"-2.36557895"	" 0.28733551"	"-0.10690549"	" 2.1603622"	" 1.27900870"	"-2.73565468"	" 2.60829024"	"-0.339036178"	" 1.31399210"	" 1.12472051"	" 1.16179741"	"-1.0729970"	" 0.136429317"	"-3.0987671"	" 0.1067226"	"-0.20914298"	" 0.81724511"	" 2.09858138"	" 4.653526244"	" 1.75603107"	" 1.70438370"	" 4.93295833"	" 5.08440849"	" 6.70725979"	" 2.32599836"	" 5.29724192"	" 3.82157318"	" 3.421365403"	" 4.54456088"	" 1.71312003"	" 1.60911462"	" 4.57861987"	" 3.970675668"	" 2.27651998"	" 3.3229362"	" 2.95917908"	" 2.95944994"	" 2.20009171"	" 1.86225830"	" 5.929628916"
"AT2G30790"	"PSBP-2"	"Encodes a 23 kD extrinsic protein that is part of photosystem II and participates in the regulation of oxygen evolution."	"817630"	"DOWN"	"Rhythmic"	"-1.491990"	"-0.23594143"	" -8.693410"	"1.197319e-13"	"2.068544e-11"	" 20.60161526"	"DOWN"	"Rhythmic"	"7.187174e-03"	"2.621267e-03"	"24"	" 3.0"	"0.5384625"	"0.6952204"	"8.690809e-01"	"-1.07689643"	"-1.62238998"	"-0.46070187"	"-1.32581630"	"-0.43736825"	" 0.68232244"	" 0.62017470"	" 0.38497445"	"-0.15604589"	"-0.21596519"	" 0.1101523"	"-0.07455271"	"-2.41380156"	"-0.67854724"	" 0.953747552"	" 0.09316372"	"-1.08690667"	"-0.54735195"	"-1.1021192"	"-1.617065156"	"-1.2394085"	"-0.1877517"	"-1.21229692"	"-1.16838296"	"-2.40314166"	"-0.997731307"	"-2.40026819"	" 0.08988737"	"-0.41615661"	"-1.16992936"	"-1.55233849"	"-1.66145425"	"-1.60391937"	"-1.94173174"	"-0.989163730"	"-1.08792239"	"-0.97296070"	"-0.80874690"	"-0.90726582"	"-1.297679205"	"-2.77858709"	"-0.7771734"	"-1.53285722"	"-0.60830306"	" 0.51515419"	" 0.34684162"	"-0.576117429"
"AT1G47400"	"FEP3"	NA	"841144"	"DOWN"	"Rhythmic"	"-1.489141"	"-0.12722614"	" -4.849081"	"4.968482e-06"	"1.481465e-04"	"  3.43169861"	"DOWN"	"Rhythmic"	"5.022035e-03"	"1.761503e-03"	"24"	"16.5"	"1.6008748"	"1.7685296"	"4.936502e+00"	" 1.28689086"	" 1.44318748"	" 4.40106142"	" 2.93222519"	" 1.24170868"	" 3.24702926"	" 0.35195953"	" 1.71468912"	" 0.11573850"	" 0.90127256"	" 2.2107996"	" 1.30675782"	" 0.20060119"	" 0.99860250"	" 0.027440784"	" 1.06530103"	" 4.10593285"	" 0.87171567"	" 5.9287809"	" 2.986087238"	" 6.0650111"	" 6.6852600"	" 1.79879341"	" 5.43103284"	" 0.42351755"	" 1.344430171"	" 5.08928845"	" 0.72510304"	" 2.77638126"	" 6.08755354"	" 5.50111772"	" 3.52393380"	" 5.80897482"	" 3.21744041"	" 4.669525398"	" 5.40320281"	" 2.67160158"	" 4.92465945"	" 4.51043641"	" 3.115103388"	" 1.82218531"	" 2.8934509"	" 2.98449258"	" 2.46885632"	" 0.85597346"	" 1.64341314"	" 4.787836046"
"AT5G57660"	"ATCOL5"	NA	"835872"	"UP"	"Rhythmic"	" 1.487277"	" 4.99048803"	" 10.673056"	"7.945399e-18"	"2.373116e-15"	" 30.09203142"	"UP"	"Rhythmic"	"1.338736e-19"	"4.026387e-22"	"24"	" 4.0"	"2.8201256"	"3.1478381"	"1.476754e+02"	" 6.21893961"	" 6.39328426"	" 5.40169077"	" 6.30856254"	" 7.04062188"	" 6.91927515"	" 7.15483388"	" 6.63819004"	" 7.20227646"	" 6.88487895"	" 6.5866064"	" 7.03281421"	" 6.39606676"	" 6.44881166"	" 6.785828945"	" 6.43623890"	" 5.13283545"	" 5.24765135"	" 4.4759611"	" 4.847431126"	" 2.1672208"	" 2.5160884"	" 3.56434837"	" 2.46055178"	" 3.42050912"	" 2.877579349"	" 2.32688658"	" 2.80102690"	" 0.49735944"	" 1.56062607"	" 0.20415847"	" 0.89614463"	" 0.53017570"	" 0.29183811"	" 0.661050886"	" 1.50785105"	" 1.56879336"	" 1.48011358"	" 1.71739274"	" 3.416104772"	" 3.97213531"	" 3.7059747"	" 3.84169417"	" 6.02452772"	" 6.29750138"	" 6.03341946"	" 5.255325627"
"AT2G26560"	"PLA"	"Encodes a lipid acyl hydrolase with wide substrate  specificity that accumulates upon infection by fungal  and bacterial pathogens. Protein is localized in the cytoplasm in healthy leaves, and in membranes in infected cells. Plays a role in cell death and differentially affects the accumulation of oxylipins. Contributes to resistance to virus."	"817197"	"UP"	"Rhythmic"	" 1.485752"	" 2.50312026"	"  6.259943"	"1.178134e-08"	"8.238525e-07"	"  9.30639881"	"UP"	"Rhythmic"	"1.472820e-04"	"3.500268e-05"	"24"	"12.0"	"1.0867321"	"1.4104449"	"5.341748e+00"	"-2.46019099"	" 0.61170188"	" 0.34908452"	" 1.54469560"	"-1.13594620"	"-3.10676066"	"-2.24111411"	"-1.57174912"	" 2.34780618"	" 1.64094965"	" 1.9873900"	" 1.18764127"	" 1.72007143"	" 2.51420529"	" 1.820290126"	" 3.33564335"	" 2.89316833"	" 3.54359662"	" 1.4681648"	" 1.951347458"	" 0.9099903"	" 0.2137871"	" 2.87847980"	" 1.48176811"	" 3.19411920"	" 5.020118395"	" 3.98606962"	" 4.07092653"	" 1.33182302"	" 2.15961511"	" 3.44296020"	"-0.08083756"	" 3.04073737"	" 1.23352532"	" 1.098199811"	" 1.47396101"	" 0.51507291"	" 0.15241087"	" 1.78040387"	" 0.301847233"	" 0.92852071"	" 0.9266212"	" 0.14643739"	" 1.30670013"	" 0.71631444"	"-0.35382111"	" 1.086138560"
"AT2G16595"	NA	NA	"816160"	"UP"	"Rhythmic"	" 1.452138"	"-0.21275761"	"  7.800676"	"8.888502e-12"	"1.135023e-09"	" 16.35989093"	"UP"	"Rhythmic"	"4.634524e-02"	"2.121330e-02"	"24"	"15.0"	"0.4846423"	"0.6595954"	"3.221713e-01"	"-0.58865434"	" 0.56336515"	" 0.70245941"	" 1.11337864"	"-1.34475549"	"-1.13903439"	" 0.06818047"	"-1.26718152"	" 0.12813884"	"-0.53481678"	"-1.2747022"	" 0.51676814"	" 0.49872385"	"-0.12898589"	" 0.038384831"	"-1.17774399"	" 0.77655637"	"-0.71834859"	" 1.0984496"	"-0.942856912"	" 0.6147095"	" 1.2631121"	" 0.76586468"	" 0.22227184"	" 1.37615002"	" 0.337359431"	" 1.13186025"	" 0.43521813"	" 1.15183600"	" 0.69206909"	" 1.09608433"	" 0.06211933"	" 1.25203730"	"-0.29975123"	"-0.338673851"	" 1.14405716"	" 0.92366974"	"-0.07053408"	" 0.66803750"	" 0.011551531"	"-0.99206852"	" 0.7723590"	"-0.03051967"	"-0.06598019"	"-1.21095209"	" 0.70442983"	" 1.513410207"
"AT3G16770"	"ATEBP"	"Encodes a member of the ERF (ethylene response factor) subfamily B-2 of the plant specific ERF/AP2 transcription factor family (RAP2.3).  The protein contains one AP2 domain. There are 5 members in this subfamily including RAP2.2 AND RAP2.12.It is localized to the nucleus and acts as a transcriptional activator through the GCC-box. It has been identified as a suppressor of Bax-induced cell death by functional screening in yeast and can also suppress Bax-induced cell death in tobacco plants. Overexpression of this gene in tobacco BY-2 cells confers resistance to H2O2 and heat stresses. Overexpression in Arabidopsis causes upregulation of PDF1.2 and GST6.   It is part of the ethylene signaling pathway and is predicted to act downstream of EIN2 and CTR1, but not under EIN3."	"820929"	"UP"	"Rhythmic"	" 1.441233"	" 5.07895703"	" 10.746251"	"5.578536e-18"	"1.724648e-15"	" 30.44105509"	"UP"	"Rhythmic"	"1.188485e-11"	"4.613117e-13"	"24"	" 0.0"	"0.8646008"	"1.1351297"	"2.546817e+01"	" 6.33059756"	" 6.49629599"	" 3.98996336"	" 6.18775375"	" 5.70363868"	" 5.45618439"	" 5.89690034"	" 5.40169620"	" 4.69768976"	" 5.26794265"	" 4.8652928"	" 4.29486020"	" 4.17150237"	" 3.64256261"	" 4.355725049"	" 4.25483604"	" 3.26924313"	" 3.80264524"	" 2.9247493"	" 2.551691277"	" 2.8311986"	" 3.3486767"	" 4.17431800"	" 2.17891822"	" 3.71128059"	" 3.223762701"	" 2.44944678"	" 3.76601488"	" 3.21240515"	" 3.79720249"	" 3.79274539"	" 3.71508531"	" 4.43373739"	" 4.06954961"	" 3.894484647"	" 3.33474944"	" 4.77914697"	" 3.95191245"	" 4.69313121"	" 4.414424756"	" 5.47077018"	" 5.0821901"	" 4.54535125"	" 5.82764725"	" 6.05589855"	" 5.77130051"	" 4.584319961"
"AT1G73325"	NA	NA	"843667"	"UP"	"Rhythmic"	" 1.441211"	"-0.21433017"	"  4.636202"	"1.157317e-05"	"2.968594e-04"	"  2.61734677"	"UP"	"Rhythmic"	"1.342319e-04"	"3.158891e-05"	"24"	" 7.0"	"1.4259968"	"1.3601817"	"8.228315e-01"	"-1.31458670"	"-1.31110707"	" 1.85964822"	"-0.56881804"	" 2.10559520"	" 1.67760009"	" 0.66391668"	" 2.43127771"	" 1.88256034"	" 3.21245537"	"-0.5910637"	" 3.13047375"	"-1.40088108"	" 0.32713026"	" 2.293368450"	" 0.23618255"	" 0.73450418"	"-0.81008338"	" 1.5034404"	" 0.833101295"	" 1.9963126"	"-0.3284055"	"-0.37099550"	" 2.92658850"	" 3.10125742"	" 0.084588970"	" 0.72585975"	" 0.54968420"	"-0.11948455"	"-1.96393213"	"-1.47097122"	"-0.22304821"	"-1.40907638"	" 0.01563809"	"-0.585111342"	"-1.40214019"	"-1.35274728"	"-1.71927220"	"-1.40428718"	"-1.654834009"	"-1.07709076"	"-1.5030587"	"-1.30490807"	"-1.31477689"	"-1.30937539"	"-1.13463757"	"-0.803414219"
"AT3G56970"	"BHLH038"	"Encodes a member of the basic helix-loop-helix transcription factor family protein."	"824864"	"DOWN"	"Rhythmic"	"-1.414393"	"-0.43001172"	" -4.543011"	"1.664828e-05"	"4.025150e-04"	"  2.26797363"	"DOWN"	"Rhythmic"	"8.264221e-03"	"3.063324e-03"	"24"	"16.0"	"1.6308827"	"1.6675089"	"3.476585e+00"	" 1.00716830"	" 2.56349851"	" 4.62737145"	" 2.85992883"	" 0.82118882"	" 1.16093413"	" 1.00200369"	" 1.63040507"	" 0.75125780"	" 3.39821513"	" 2.0803744"	" 2.50362470"	" 0.34168848"	" 1.26127822"	" 2.764485181"	" 0.78503902"	" 3.29922130"	" 0.67437569"	" 5.7630705"	" 3.599136631"	" 5.5032439"	" 6.1986909"	" 1.53046074"	" 4.91684544"	" 3.52044943"	" 2.364960674"	" 4.36994590"	" 1.08070866"	" 1.70388559"	" 6.89436165"	" 6.10081235"	" 2.24167226"	" 5.66131370"	" 2.83164527"	" 5.010649475"	" 5.51583350"	" 2.54119866"	" 5.67280139"	" 5.25355374"	" 4.037791545"	" 0.92467234"	" 4.3565289"	" 3.98848259"	" 3.04257740"	" 2.80301538"	" 3.51635223"	" 5.483696592"
"AT1G52030"	"F-ATMBP"	"Similar to  myrosinase binding proteins which may be involved in metabolizing glucosinolates and forming defense compounds to protect against herbivory. Also similar to lectins and other agglutinating factors. Expressed only in flowers."	"841632"	"UP"	"Rhythmic"	" 1.389960"	" 1.86700439"	"  6.186003"	"1.642952e-08"	"1.122174e-06"	"  8.98141896"	"UP"	"Rhythmic"	"1.181384e-06"	"1.659247e-07"	"24"	"10.0"	"0.9200575"	"1.5687110"	"5.423319e+00"	" 2.62059805"	" 1.39178167"	" 3.15285324"	" 2.15627409"	" 1.74277210"	" 1.90034619"	" 1.96003987"	" 2.73883704"	" 1.12744042"	" 3.77231649"	" 3.7587205"	" 2.92081939"	" 2.73341997"	" 3.00378405"	" 4.156051119"	" 3.35231107"	" 3.84941186"	" 2.60856424"	" 2.7025989"	" 3.079923401"	" 3.4942123"	" 4.0472533"	" 4.19484147"	" 4.16130640"	" 3.01150051"	" 4.582315082"	" 4.43388618"	" 2.80136595"	" 2.07741873"	" 3.40415058"	" 2.96960302"	" 1.61095408"	" 2.91955144"	" 2.75560165"	" 2.099820937"	" 2.85591720"	" 2.72441332"	" 2.06586122"	" 1.67177557"	" 1.471676674"	" 0.80807275"	" 1.1900893"	" 2.13705222"	"-0.44508871"	" 0.93607178"	" 0.17872167"	" 2.655399695"
"AT1G14250"	NA	NA	"837986"	"UP"	"Rhythmic"	" 1.346776"	" 2.72343267"	"  5.368693"	"5.820355e-07"	"2.419016e-05"	"  5.50673339"	"UP"	"Rhythmic"	"2.127394e-08"	"1.919508e-09"	"24"	" 8.0"	"2.4660404"	"2.3851141"	"1.809497e+01"	" 1.09097468"	" 0.69672213"	" 1.84923146"	" 0.24972165"	" 4.00056837"	" 1.93737586"	" 2.44066130"	" 3.35143362"	" 4.54535074"	" 6.58174732"	" 5.6405753"	" 6.20311139"	" 4.20759838"	" 4.99661440"	" 7.027962804"	" 5.46662180"	" 5.41984309"	" 5.22807251"	" 4.4580399"	" 4.974195980"	" 3.3380462"	" 3.5659964"	" 5.48913883"	" 5.56394782"	" 4.67461708"	" 4.464150988"	" 4.29826765"	" 2.69315836"	" 3.28848881"	" 1.69908238"	" 2.08998033"	" 1.02388128"	" 2.16978722"	" 2.09830921"	" 2.589740721"	" 2.78712794"	" 1.82656420"	" 0.49001245"	" 0.74601962"	" 0.365835801"	" 1.33669261"	" 0.9705322"	" 1.53881919"	" 0.45726325"	"-0.60229531"	" 0.85623714"	" 2.623485005"
"AT3G15356"	NA	NA	"820768"	"DOWN"	"Rhythmic"	"-1.339863"	" 5.13565753"	" -4.774810"	"6.688815e-06"	"1.907286e-04"	"  3.14506813"	"DOWN"	"Rhythmic"	"9.062764e-06"	"1.583489e-06"	"24"	"21.0"	"1.5181333"	"1.6090218"	"1.087491e+02"	" 5.17425971"	" 6.36503706"	" 4.95734925"	" 7.49241122"	" 3.42685666"	" 2.05150232"	" 2.80620662"	" 3.40860461"	" 2.11942572"	" 3.05204059"	" 4.1154334"	" 3.90870831"	" 1.75888117"	" 4.24526226"	" 1.968083420"	" 3.60277109"	" 2.23720158"	" 1.76682638"	"-0.3450940"	" 2.819222851"	"-1.1396531"	" 1.0257001"	" 2.44133269"	" 2.78252887"	" 2.29652758"	" 4.924964004"	" 2.31157929"	" 2.94995604"	" 5.11135072"	" 3.21988966"	" 4.94147700"	" 2.58210006"	" 6.48041127"	" 4.16589777"	" 4.966187549"	" 5.86703114"	" 4.40732197"	" 2.94136394"	" 5.29256365"	" 5.568391774"	" 3.92719577"	" 4.5953785"	" 4.62625104"	" 5.01280071"	" 4.16590877"	" 4.15170630"	" 6.735897595"
"AT2G05100"	"LHCB2"	"Lhcb2.1 protein encoding a subunit of the light harvesting complex II. Member of a gene family with high degree of sequence similarity. Initially LHCB2.3 was considered as a separate gene but appears to be an allele of LHCB2.1."	"815058"	"UP"	"Rhythmic"	" 1.327322"	"11.13921209"	"  7.772642"	"1.016445e-11"	"1.288618e-09"	" 16.22793176"	"UP"	"Rhythmic"	"2.986174e-25"	"5.083714e-29"	"24"	" 4.0"	"3.5056798"	"5.0970153"	"4.409752e+04"	"12.72741357"	"12.40355640"	"12.84425005"	"12.58267039"	"13.19394629"	"13.55649253"	"13.29709631"	"13.39745588"	"13.54835927"	"13.19542219"	"13.4630858"	"13.61079936"	"12.95304703"	"13.60372693"	"13.337023358"	"13.07363587"	"11.89418947"	"11.62059465"	"11.3996349"	"11.811586213"	" 7.8909046"	" 8.1064211"	" 8.65301942"	" 8.49895513"	" 7.32597789"	" 6.878982210"	" 6.29264169"	" 7.19854466"	" 3.65525561"	" 4.09047594"	" 3.33131620"	" 4.00391377"	" 4.02811436"	" 3.69737253"	" 4.387623504"	" 5.21940386"	" 5.88802753"	" 4.23519643"	" 5.25940993"	" 7.652936417"	" 8.00259561"	" 8.1929096"	" 7.61153037"	"11.37466207"	"11.70763651"	"11.51150356"	"11.138626934"
"AT1G66760"	NA	NA	"842994"	"UP"	"Rhythmic"	" 1.325051"	" 0.71882056"	"  6.803345"	"9.818067e-10"	"8.782435e-08"	" 11.73893497"	"UP"	"Rhythmic"	"1.124364e-05"	"2.007292e-06"	"24"	" 4.0"	"1.3221416"	"1.1797054"	"1.317650e+00"	" 1.89078562"	" 2.24886749"	" 1.28425298"	" 1.78538960"	" 2.01825189"	" 0.74967304"	" 1.36450667"	" 1.69467349"	" 1.76914608"	" 2.82933729"	" 0.9135433"	" 2.39050545"	" 1.24608799"	" 2.62404761"	" 2.308711623"	" 1.14642447"	" 1.26119337"	"-0.11756749"	" 0.9776618"	" 1.615284314"	"-0.2598588"	"-0.7347098"	"-1.63766902"	"-0.43046257"	"-0.17103564"	"-1.074169856"	" 1.08520463"	" 1.23587912"	" 0.14433910"	" 0.42581375"	"-0.08440097"	" 0.01712273"	"-1.11394304"	" 0.88127544"	"-2.141290872"	"-0.16191758"	"-0.55961891"	"-0.60001682"	"-0.75321957"	" 0.875784445"	" 0.79351965"	"-0.7050969"	"-1.01725266"	" 1.38546876"	" 0.27410477"	" 1.23943294"	" 1.961393373"
"AT4G13577"	NA	NA	NA	"DOWN"	"Rhythmic"	"-1.299046"	"-0.78670032"	" -6.086959"	"2.559111e-08"	"1.657965e-06"	"  8.54860062"	"DOWN"	"Rhythmic"	"7.308718e-06"	"1.245908e-06"	"24"	" 2.5"	"1.2765214"	"1.3475096"	"1.409591e+00"	" 1.86861195"	" 0.25490855"	"-0.18669679"	" 1.87013134"	" 2.47274271"	" 3.35630066"	" 4.04848390"	" 3.41142087"	" 2.40690491"	" 2.14927081"	" 1.9718340"	" 1.84768009"	" 0.90876359"	" 1.84749893"	" 0.142750136"	" 2.18851525"	"-0.81986688"	"-1.82725330"	"-0.5681784"	" 0.111649305"	"-1.6001826"	"-1.2213395"	" 0.42465537"	"-0.53062303"	"-0.81548461"	"-0.211884502"	"-1.27704435"	" 0.20436492"	"-0.42773289"	" 0.13200584"	"-1.11554440"	"-1.44246485"	"-1.10481392"	" 0.80929558"	"-1.383968488"	"-1.36676729"	" 1.13638741"	" 0.67072921"	" 1.15887491"	"-0.078623130"	" 0.54815674"	" 0.8289344"	" 0.31744857"	" 0.25421012"	" 1.50799939"	" 0.07757370"	"-0.690341988"
